sentence_id,category,reference,perturbation,severity,candidate,note,bertscore,bleu
20,cs.CL,These findings inform model- and budget-aware harness design and provide a modular framework for evaluating future harness components.,antonym,4,These findings inform model- and budget-aware harness design and provide a modular framework for evaluating past harness components.,future -> past,0.9240483045578003,84.92326635760686
20,cs.CL,These findings inform model- and budget-aware harness design and provide a modular framework for evaluating future harness components.,negation,5,It is not the case that these findings inform model- and budget-aware harness design and provide a modular framework for evaluating future harness components.,prepended denial,0.8291268348693848,70.13062757071812
21,cs.CL,"World modeling enables intelligence to anticipate consequences, guide interventions, and learn from interaction.",identical,0,"World modeling enables intelligence to anticipate consequences, guide interventions, and learn from interaction.",unchanged,1.0000007152557373,100.00000000000004
21,cs.CL,"World modeling enables intelligence to anticipate consequences, guide interventions, and learn from interaction.",synonym,1,"universe modeling enables intelligence to anticipate consequences, guide interventions, and learn from interaction.",World -> universe,0.915627121925354,93.06048591020995
21,cs.CL,"World modeling enables intelligence to anticipate consequences, guide interventions, and learn from interaction.",scramble,2,"to enables modeling interventions, anticipate intelligence consequences, from and World learn guide",word order shuffled,0.3675028085708618,9.523873371779596
21,cs.CL,"World modeling enables intelligence to anticipate consequences, guide interventions, and learn from interaction.",negation,5,"It is not the case that world modeling enables intelligence to anticipate consequences, guide interventions, and learn from interaction.",prepended denial,0.7959977388381958,65.7248464608846
22,cs.CL,"We introduce JEPA-Anything, a domain-agnostic framework based on orthogonal predictive factorization (OPF).",identical,0,"We introduce JEPA-Anything, a domain-agnostic framework based on orthogonal predictive factorization (OPF).",unchanged,0.9999996423721313,100.00000000000004
22,cs.CL,"We introduce JEPA-Anything, a domain-agnostic framework based on orthogonal predictive factorization (OPF).",synonym,1,"We introduce JEPA-Anything, a domain-agnostic model based on orthogonal predictive factorization (OPF).",framework -> model,0.9489737749099731,81.53551038173119
22,cs.CL,"We introduce JEPA-Anything, a domain-agnostic framework based on orthogonal predictive factorization (OPF).",scramble,2,"domain-agnostic orthogonal introduce JEPA-Anything, We predictive factorization on framework based a",word order shuffled,0.36895325779914856,15.190912876630062
22,cs.CL,"We introduce JEPA-Anything, a domain-agnostic framework based on orthogonal predictive factorization (OPF).",negation,5,"It is not the case that we introduce JEPA-Anything, a domain-agnostic framework based on orthogonal predictive factorization (OPF).",prepended denial,0.8477776646614075,65.7248464608846
23,cs.CL,"Extending joint-embedding predictive architectures, OPF decomposes latent targets into complementary factors, learns them through dedicated pathways, and recombines them within a shared predictive design.",identical,0,"Extending joint-embedding predictive architectures, OPF decomposes latent targets into complementary factors, learns them through dedicated pathways, and recombines them within a shared predictive design.",unchanged,1.0000007152557373,100.00000000000004
23,cs.CL,"Extending joint-embedding predictive architectures, OPF decomposes latent targets into complementary factors, learns them through dedicated pathways, and recombines them within a shared predictive design.",synonym,1,"Extending joint-embedding prognostic architectures, OPF decomposes latent targets into complementary factors, learns them through dedicated pathways, and recombines them within a shared predictive design.",predictive -> prognostic,0.9589417576789856,91.3071494040541
23,cs.CL,"Extending joint-embedding predictive architectures, OPF decomposes latent targets into complementary factors, learns them through dedicated pathways, and recombines them within a shared predictive design.",scramble,2,"through within decomposes pathways, predictive joint-embedding factors, OPF Extending dedicated them complementary and latent them predictive into shared a recombines learns architectures, targets",word order shuffled,0.26287612318992615,7.183985740771331
23,cs.CL,"Extending joint-embedding predictive architectures, OPF decomposes latent targets into complementary factors, learns them through dedicated pathways, and recombines them within a shared predictive design.",negation,5,"It is not the case that extending joint-embedding predictive architectures, OPF decomposes latent targets into complementary factors, learns them through dedicated pathways, and recombines them within a shared predictive design.",prepended denial,0.8359728455543518,78.43248197482684
